,320-800,440-800
0,0.5626382827758794,0.0517539978027344
1,0.5668387413024909,0.0563297271728516
2,0.5671296119689945,0.056256294250488295
3,0.5664110183715819,0.057060718536377
4,0.5645251274108894,0.0569906234741211
5,0.5633692741394051,0.057321548461914104
6,0.5617022514343267,0.057281017303466804
7,0.5603508949279791,0.0574932098388672
8,0.5588088035583496,0.0578036308288575
9,0.5569109916687014,0.0576825141906739
10,0.5550971031188972,0.0578408241271974
11,0.5527796745300301,0.0575585365295411
12,0.5506739616394046,0.0577735900878907
13,0.5486598014831545,0.05794095993042
14,0.5474543571472171,0.058295249938964996
15,0.5460948944091799,0.0580954551696778
16,0.5444698333740243,0.0579600334167482
17,0.5426516532897956,0.0580983161926271
18,0.5412840843200682,0.0581927299499513
19,0.5405688285827634,0.05816650390625
20,0.5380945205688484,0.058063030242920005
21,0.5369830131530766,0.0581445693969727
22,0.5360479354858402,0.0581407546997071
23,0.5339512825012214,0.0580968856811524
24,0.5335040092468263,0.0582823753356935
25,0.5326995849609384,0.0583090782165528
26,0.5311846733093267,0.0583605766296387
27,0.5299921035766609,0.058591842651367305
28,0.5283861160278328,0.0583615303039551
29,0.5273489952087402,0.0584335327148438
30,0.5267515182495118,0.0586748123168946
31,0.5252943038940429,0.058553695678711
32,0.5247845649719242,0.0587434768676758
33,0.5234236717224124,0.0584650039672853
34,0.522673606872559,0.058672904968261795
35,0.5217423439025882,0.0585355758666993
36,0.5203051567077642,0.0588135719299317
37,0.518446445465088,0.0582642555236817
38,0.5170202255249025,0.058573246002197404
39,0.5145988464355472,0.0588359832763672
40,0.5117611885070799,0.0589008331298828
41,0.5084366798400881,0.0588288307189942
42,0.5040555000305174,0.0585875511169434
43,0.4992103576660156,0.0587387084960938
44,0.4951915740966799,0.0591130256652833
45,0.4885897636413572,0.0587549209594727
46,0.4822144508361818,0.0584702491760254
