,320-800,440-800
0,0.6016421318054201,0.058817386627197404
1,0.6045269966125494,0.0597257614135743
2,0.6024332046508791,0.059910297393798904
3,0.6014819145202644,0.060381412506103606
4,0.6022405624389655,0.061802864074707094
5,0.6015801429748542,0.062176227569580106
6,0.6012845039367675,0.062302589416504
7,0.6000189781188966,0.062722682952881
8,0.5995678901672371,0.0627541542053224
9,0.5989465713500974,0.0630273818969727
10,0.5983400344848632,0.06327724456787111
11,0.5974540710449222,0.0635266304016114
12,0.5968751907348641,0.0637664794921876
13,0.595518589019776,0.063744068145752
14,0.5946764945983891,0.06363964080810561
15,0.5943474769592285,0.0639233589172363
16,0.5936203002929689,0.0640187263488769
17,0.5928087234497074,0.0641274452209472
18,0.5921869277954103,0.0645647048950195
19,0.5911326408386232,0.0642166137695313
20,0.5907449722290042,0.0644402503967285
21,0.5895605087280282,0.0644493103027345
22,0.5886559486389163,0.06489896774291991
23,0.5882072448730472,0.0645084381103516
24,0.5874013900756845,0.06468105316162119
25,0.5870461463928224,0.0648717880249024
26,0.5860943794250495,0.0649724006652833
27,0.5857543945312501,0.0650362968444824
28,0.5855937004089361,0.0650720596313476
29,0.5845999717712401,0.0652618408203125
30,0.5840930938720703,0.0655074119567871
31,0.5833168029785155,0.06536865234375
32,0.5828118324279788,0.0656523704528809
33,0.5825653076171877,0.0655102729797363
34,0.5821852684021002,0.0656886100769043
35,0.5809583663940435,0.0659942626953125
36,0.5805168151855471,0.0657925605773926
37,0.5796766281127932,0.06630754470825201
38,0.5781540870666507,0.0661754608154297
39,0.576468944549561,0.0665278434753418
40,0.5742006301879884,0.0664587020874023
41,0.5707445144653321,0.06664896011352539
42,0.5667471885681149,0.06678199768066401
43,0.5618004798889166,0.0671372413635254
44,0.5559911727905272,0.0673761367797851
45,0.553680896759033,0.06794881820678711
46,0.552226066589356,0.0688104629516602
