,320-800,440-800
0,0.5620732307434083,0.058598995208740304
1,0.5271739959716796,0.06597614288330081
2,0.49567747116088906,0.0688624382019043
3,0.4701418876647954,0.07264804840087889
4,0.4492688179016111,0.0757050514221191
5,0.43170833587646507,0.078134536743164
6,0.4184017181396482,0.08055496215820311
7,0.40716552734375,0.08164882659912111
8,0.3980178833007809,0.0832390785217285
9,0.39015817642211925,0.0842156410217286
10,0.3843173980712891,0.0852022171020507
11,0.37981128692627,0.0855484008789063
12,0.3762431144714358,0.0861921310424805
13,0.3735017776489256,0.0864911079406736
14,0.3714990615844731,0.08721017837524411
15,0.3694653511047363,0.0876011848449713
16,0.368021488189697,0.08818435668945299
17,0.3673582077026372,0.0884170532226562
18,0.36644363403320335,0.0882496833801273
19,0.36567068099975575,0.0884404182434087
20,0.3658494949340824,0.0889692306518554
21,0.3649067878723149,0.08863973617553689
22,0.3646674156188967,0.08866500854492171
23,0.3650364875793461,0.0891828536987311
24,0.3646750450134279,0.08898401260375989
25,0.3655524253845221,0.0895199775695801
26,0.3653535842895511,0.0896615982055671
27,0.3651871681213385,0.0896425247192385
28,0.3656067848205567,0.0896325111389157
29,0.3658270835876469,0.09021711349487291
30,0.3654637336730958,0.0898666381835938
31,0.366055965423584,0.09009313583374
32,0.36612510681152366,0.0899753570556647
33,0.3666143417358397,0.0903048515319827
34,0.3672394752502439,0.09061908721923889
35,0.3675546646118165,0.0906205177307135
36,0.3675589561462409,0.0905632972717289
37,0.3677854537963867,0.0904650688171387
38,0.3679728507995605,0.0905718803405765
39,0.3684315681457525,0.0908584594726565
40,0.3684778213500981,0.0907135009765631
41,0.3682932853698735,0.0909767150878905
42,0.3687720298767094,0.0909070968627934
43,0.3693656921386717,0.09129333496093771
44,0.3694076538085935,0.0911078453063965
45,0.36993503570556713,0.09119987487793009
46,0.3699545860290529,0.09128618240356491
47,0.37032222747802723,0.0913634300231932
48,0.3705010414123536,0.0913720130920416
49,0.3709526062011718,0.0916914939880378
50,0.3707284927368167,0.09149885177612371
51,0.3710184097290037,0.0918636322021487
52,0.37122392654418956,0.0919599533081056
53,0.3713173866271974,0.09162569046020541
54,0.3717532157897949,0.0919246673583989
55,0.371725559234619,0.09191036224365301
56,0.3720583915710446,0.0918288230895996
57,0.3722367286682129,0.0922169685363769
58,0.3721752166748044,0.09220695495605441
59,0.37279748916626027,0.0922794342041013
60,0.3734607696533209,0.0925760269165039
61,0.3730521202087404,0.0921754837036134
62,0.3737688064575196,0.09248352050781261
63,0.37332677841186496,0.092368602752686
64,0.3744640350341803,0.0927867889404303
65,0.37436866760253973,0.09238290786743171
66,0.37430763244628923,0.09259700775146519
67,0.3745198249816899,0.0927505493164059
68,0.3754525184631351,0.0926246643066411
69,0.37503433227539046,0.0928573608398435
70,0.3755531311035158,0.0928678512573248
71,0.3758363723754884,0.0930132865905764
72,0.3763108253479004,0.0931148529052734
73,0.3767337799072263,0.0930752754211423
74,0.37704277038574274,0.0934228897094727
75,0.3769955635070803,0.09341907501220731
76,0.37714052200317416,0.0930404663085942
77,0.3776021003723146,0.0930294990539556
78,0.3781161308288577,0.09364843368530269
79,0.3777437210083011,0.0932812690734861
80,0.3781695365905761,0.0935802459716801
81,0.37841224670410156,0.0933737754821776
82,0.37903308868408236,0.0934877395629884
83,0.3788843154907231,0.0935769081115721
84,0.3791136741638188,0.0935359001159668
85,0.37880277633667037,0.0935583114624024
86,0.3795561790466307,0.09334278106689471
87,0.3798446655273442,0.0936951637268072
88,0.37985515594482483,0.09370040893554679
89,0.38013267517089844,0.0938711166381834
90,0.38059854507446345,0.0936303138732914
91,0.3808164596557619,0.0937566757202149
92,0.38088607788085943,0.0937399864196784
93,0.3810019493103033,0.0939345359802243
94,0.38144254684448287,0.0936918258666989
95,0.3814134597778326,0.0938429832458496
96,0.3820962905883794,0.0938296318054204
97,0.38208103179931663,0.0939912796020506
98,0.38246536254882807,0.09406280517578111
99,0.3825302124023435,0.09386396408081049
100,0.3827791213989261,0.0939912796020511
101,0.3832392692565925,0.0939273834228515
102,0.3835864067077636,0.0944437980651856
103,0.3835930824279783,0.09410333633422831
104,0.38391160964965887,0.0943703651428229
105,0.3832721710205075,0.0940036773681645
106,0.38387870788574274,0.0941104888916017
107,0.3845286369323734,0.0939574241638184
108,0.3850855827331542,0.0944104194641112
109,0.3848147392272953,0.0939359664916993
110,0.3853116035461431,0.0945806503295901
111,0.38535881042480513,0.0942716598510741
112,0.38603544235229537,0.0944290161132814
113,0.385854721069336,0.094449996948242
114,0.38641166687011763,0.0942673683166506
115,0.3860483169555662,0.0941252708435062
116,0.3866500854492192,0.0946779251098632
117,0.38667058944702143,0.0947732925415044
118,0.3873152732849123,0.0943140983581543
119,0.3873438835144044,0.0945758819580084
