,320,320-800,440,440-800
0,0.6273171367929942,0.6272792816162108,0.062115854291773624,0.062077999114990304
1,0.6320671892877834,0.6321573257446289,0.06367395884955114,0.0637640953063966
2,0.6311086018880212,0.6311149597167972,0.06460173924764,0.064608097076416
3,0.6286557871310867,0.6286416053771974,0.06469571175266858,0.06468152999877931
4,0.6218709233981464,0.6218161582946782,0.062704491971144,0.0626497268676758
5,0.6206598186967389,0.6206378936767583,0.06322812085127955,0.0632061958312989
6,0.618633092339359,0.6186923980712888,0.0633333334282263,0.0633926391601562
7,0.6177635904568344,0.6177358627319334,0.06400592291533054,0.0639781951904296
8,0.6166217884614101,0.6166296005249023,0.06404095502635139,0.0640487670898437
9,0.6157840875843871,0.6157207489013677,0.06431142370499186,0.0642480850219726
10,0.6147272005603094,0.6146116256713872,0.06419104485962523,0.0640754699707031
11,0.6139306761139072,0.6138868331909184,0.0647635198944244,0.0647196769714356
12,0.6129674270971504,0.6129584312438972,0.06509249957639777,0.0650835037231445
13,0.6114812585251846,0.6113376617431646,0.06517417158060408,0.065030574798584
14,0.6099797789730242,0.6100401878356932,0.06543365165368836,0.06549406051635741
15,0.6090235781313768,0.608945369720459,0.06535959955471661,0.0652813911437988
16,0.6081551414224049,0.6080327033996585,0.06545961911405494,0.0653371810913086
17,0.6071735899246755,0.6071648597717293,0.06568589613805366,0.06567716598510749
18,0.6061777333121993,0.606115341186524,0.0659364918571206,0.0658740997314453
19,0.6050193297922315,0.604957103729248,0.0659806716501416,0.0659184455871582
20,0.6040141594350641,0.603901386260987,0.06591343998315913,0.065800666809082
21,0.6034583974240435,0.6033630371093754,0.06610631231051774,0.0660109519958496
22,0.6022620509512984,0.6022520065307619,0.06632474168616151,0.066314697265625
23,0.6011611454522435,0.6011099815368656,0.06633343625424515,0.0662822723388672
24,0.600755978579545,0.6006684303283693,0.06635599231245504,0.0662684440612793
25,0.5997602690511679,0.5997076034545902,0.06665346515712454,0.0666007995605469
26,0.5992727801574408,0.5991621017456059,0.06657462570797745,0.0664639472961426
27,0.5979372446809839,0.5977873802185062,0.06665720394001667,0.066507339477539
28,0.5969134326004861,0.5967683792114256,0.06681642484902145,0.0666713714599609
29,0.5960701306660969,0.5958824157714844,0.06676228841145831,0.0665745735168457
30,0.5955624058471988,0.5954594612121586,0.06659836318362411,0.06649541854858401
31,0.5947380137087692,0.5946726799011229,0.0670886110903612,0.0670232772827149
32,0.5939875526807793,0.5939149856567382,0.06703433231334784,0.0669617652893067
33,0.5928272062273168,0.5927419662475585,0.06721437511159414,0.06712913513183591
34,0.5924140564837859,0.592339038848877,0.06732765359071954,0.0672526359558106
35,0.5917131509353866,0.5915875434875488,0.06725283523104088,0.06712722778320321
36,0.5905396499444004,0.5904974937438966,0.06732244871149012,0.0672802925109863
37,0.5895603426653361,0.5893912315368659,0.06746370875420259,0.0672945976257324
38,0.5877594164947971,0.5876698493957526,0.0677417925934293,0.0676522254943847
39,0.5854694760260889,0.585407257080078,0.06772016648629409,0.0676579475402832
40,0.5825542620758517,0.5824532508850102,0.06793872633976718,0.0678377151489257
41,0.5795369693888954,0.5794286727905275,0.0680151531352333,0.0679068565368653
42,0.5757919283055551,0.5755701065063481,0.06859454823963676,0.06837272644042969
43,0.572041260069283,0.5718765258789067,0.06898282653656769,0.0688180923461914
44,0.5683297470434387,0.5681123733520508,0.06924384387571424,0.0690264701843262
45,0.5638834920095573,0.5636858940124517,0.06967420245877537,0.06947660446166978
46,0.5600493369410882,0.5598144531250001,0.07031134942277809,0.07007646560669009
